t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
334.0	0.25	33.28434823572502	0.1170828118886512	0.13366796019032756	211.1065624698756	33.17428453013165	210.21724013065935	11.219030748913886	0.14673917241302098	0.1306217561400897	0.1170828118886512	17.193375031884788	7.0
335.0	0.25	33.38434823572503	0.11678039377729314	0.13336819701117095	211.94257188934404	33.418415912806026	210.2398022431135	11.118843439153036	0.14714814508664142	0.13060904877331003	0.11678039377729314	17.17070257268744	7.0
336.0	0.25	33.48434823572503	0.11697375173617933	0.13328937618242126	211.24813874403893	33.49406695310849	210.38235082598473	11.327121920893989	0.14942407414983952	0.13189222785616028	0.11697375173617933	17.30581066669459	7.0
337.0	0.25	33.58434823572504	0.11575279038969954	0.13308252615927996	211.50241631244467	33.61311949910883	209.70828748714172	11.172999354757454	0.14516785017147907	0.13123354084788225	0.11575279038969954	17.293214939555106	7.0
338.0	0.25	33.68434823572503	0.11783406088407994	0.1331249453295501	211.2709875368	33.768674672437214	210.3823815031967	11.094593398147714	0.14786798567942025	0.1312347909769516	0.11783406088407994	17.33720734283892	7.0
339.0	0.25	33.78434823572503	0.11963498610843613	0.13300335181192424	211.16504387712624	33.94713386153334	210.08036977443885	11.432871956875513	0.14906503031100227	0.1323031288833776	0.11963498610843613	17.360897152841165	7.0
340.0	0.25	33.88434823572503	0.1168031477067829	0.1323686399367446	210.9706147455565	33.91197449696494	209.30061033608487	11.388848257927476	0.15048724858423002	0.13254045149563815	0.1168031477067829	17.357266122624427	7.0
341.0	0.25	33.98434823572503	0.11726960915619035	0.1324908644868979	211.5698387283089	33.793471932780506	209.87583877698307	11.375434350061054	0.1516049120689364	0.13302467045824473	0.11726960915619035	17.363302123297892	7.0
342.0	0.25	34.08434823572503	0.11991995923192952	0.13201320492285307	210.69089030535338	34.0238128038651	210.05411176240023	11.428964797265525	0.14715241035798504	0.1327321038138285	0.11991995923192952	17.157425626734188	7.0
343.0	0.25	34.18434823572504	0.11895277201020373	0.13180169068069442	210.30794306935647	34.28127286752012	209.701504135695	11.44191289930664	0.1493368421781819	0.13379799539717346	0.11895277201020373	17.32204496231962	7.0
344.0	0.25	34.284348235725034	0.1191929415489032	0.13136011038292278	210.2219919847671	34.44550464007897	210.06921823521935	11.366079331963984	0.14839536952105428	0.13407396477681643	0.1191929415489032	17.340100677067237	7.0
345.0	0.25	34.38434823572503	0.11938679894038544	0.13100746357454002	210.51982018682403	34.322969873568134	209.3691729499628	11.314189684397364	0.14875179092912671	0.13388460369090352	0.11938679894038544	17.29436509711974	7.0
346.0	0.25	34.48434823572502	0.11893588270301247	0.13054859813488978	209.8333001708143	34.08204054770144	209.25610730006179	11.36669699837433	0.15173774972002443	0.1344356176528242	0.11893588270301247	17.397456805119166	7.0
347.0	0.25	34.58434823572503	0.12020588614084333	0.13054596722879402	209.88392335582262	34.49746836009097	209.16593431510347	11.563446014702613	0.15230333701038415	0.13500645310662934	0.12020588614084333	17.26032327240235	7.0
348.0	0.25	34.68434823572503	0.11859805621764263	0.1303951604521243	210.09312211083906	34.57079891801686	208.87919230800355	11.503791244159741	0.15306730934741855	0.13482096619517359	0.11859805621764263	17.41062420926366	7.0
349.0	0.25	34.78434823572503	0.12106411785121912	0.13024466361084736	209.535127681523	34.82037537494487	208.52381770487392	11.520408101281276	0.15200890465445546	0.13534611919084383	0.12106411785121912	17.23997200528585	7.0
350.0	0.25	34.884348235725035	0.12174436105195283	0.12973333596830217	209.8516271347992	34.65382313069577	209.3480044307749	11.483058772269729	0.15218065552269328	0.13603650327585498	0.12174436105195283	17.431902972446146	7.0
351.0	0.25	34.98434823572503	0.12117078537916148	0.12902292256697478	209.3973027480087	34.89989829160275	209.03230017096337	11.449763178999403	0.15335087163495265	0.13582283697704195	0.12117078537916148	17.404336691556537	7.0
352.0	0.25	35.08434823572503	0.12303308001975988	0.12912123145207102	209.65477682754653	35.14287596719381	208.88369975096887	11.57535693663913	0.15493936406836056	0.1359678272207808	0.12303308001975988	17.4068166312784	7.0
